SUBURB, non_agg_sex_assault, serious_assault_result_injury, assault_police, dang_negli_acts, theft_from_motor_veh, prop_dam_by_fire_expl, POSTCODE, blackmail_extor, receive_handle_proceeds_crime, abduc_harass_other, id, agg_sex_assault, graffiti, sct_residence, common_assault, theft_from_shop, agg_robbery, SUBURB_NUMBER, non_assault_sex_off, serious_assault_not_result_injury, murder, other_acts_intend_cause_injury, obtain_benefit_by_decept, sct_non_residence, theft_illegal_use_mv, threatening_beh, other_fraud_decep_rel_offences, other_hom_rel_offences, month_year, total_offences, trespass_other, other_theft, non_agg_robbery, other_prop_damage_envl
"ERINDALE",0,0,0,0,0,0,"5066",0,0,0,2461,0,0,1,0,0,0,506603,0,0,0,0,0,0,0,0,0,0,"Oct 2019",2,0,0,0,1
"HAZELWOOD PARK",0,0,0,0,1,0,"5066",0,0,0,2472,0,0,0,0,0,0,506604,0,0,0,0,0,0,0,0,0,0,"Oct 2019",4,0,2,0,1
"STONYFELL",0,0,0,0,2,0,"5066",0,0,0,2483,0,0,0,0,0,0,506605,0,0,0,0,0,0,0,0,0,0,"Oct 2019",3,0,0,0,1
"WATTLE PARK",0,0,0,0,0,0,"5066",0,0,0,2493,0,0,1,0,0,0,506607,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,0
"BEULAH PARK",0,0,1,0,0,0,"5067",0,0,0,2502,0,0,1,0,0,0,506701,0,0,0,0,0,1,0,0,0,0,"Oct 2019",6,0,1,0,2
"KENT TOWN",0,0,0,0,1,0,"5067",0,0,0,2514,0,1,1,1,4,0,506702,0,3,0,0,0,3,1,0,0,0,"Oct 2019",25,2,8,0,0
"NORWOOD",0,0,0,0,6,1,"5067",0,0,0,2526,0,0,1,1,4,0,506703,0,0,0,0,0,2,3,0,1,0,"Oct 2019",40,1,15,0,5
"BEDFORD PARK",0,0,0,0,1,0,"5042",0,0,0,2538,0,0,1,0,0,0,504201,0,1,0,0,0,0,0,0,0,0,"Oct 2019",7,0,3,0,1
"CLOVELLY PARK",0,0,0,0,1,0,"5042",0,0,0,2551,0,0,0,0,0,0,504202,0,1,0,0,0,1,1,0,0,0,"Oct 2019",6,0,2,0,0
"PASADENA",0,0,0,0,1,0,"5042",0,0,0,2563,0,0,5,0,3,0,504203,0,2,0,0,0,0,0,0,0,0,"Oct 2019",15,0,1,0,3
"ST MARYS",0,1,0,0,0,0,"5042",0,1,0,2575,0,1,4,1,5,1,504204,0,0,0,0,1,1,0,0,0,0,"Oct 2019",32,1,14,0,1
"CHELTENHAM",0,0,0,0,1,0,"5014",0,0,0,258,0,0,1,0,0,0,501403,0,0,0,0,1,1,0,0,1,0,"Oct 2019",7,1,1,0,0
"TONSLEY",0,0,0,0,0,0,"5042",0,0,0,2587,0,0,0,0,0,0,504205,0,0,0,0,0,0,0,0,0,0,"Oct 2019",4,0,2,0,2
"ASCOT PARK",0,0,0,0,5,0,"5043",0,2,1,2598,0,0,6,1,3,0,504301,0,0,0,0,0,0,0,0,0,0,"Oct 2019",31,0,7,1,5
"MARION",0,0,0,0,2,0,"5043",0,0,0,2610,0,0,1,0,4,0,504302,0,0,0,0,3,1,1,0,0,0,"Oct 2019",19,0,4,0,3
"PARA VISTA",0,1,0,0,1,0,"5093",0,0,0,2622,0,0,0,0,0,0,509301,0,0,0,0,0,1,0,0,0,0,"Oct 2019",5,0,1,0,1
"VALLEY VIEW",0,0,0,1,7,0,"5093",0,0,0,2634,0,0,3,0,0,0,509302,0,3,0,0,0,1,3,0,0,0,"Oct 2019",30,0,6,0,6
"CAVAN",0,1,0,0,0,0,"5094",0,0,0,2646,0,0,0,1,2,0,509401,0,1,0,0,0,0,1,0,0,0,"Oct 2019",12,0,4,0,2
"DRY CREEK",0,0,0,0,1,0,"5094",0,1,0,2658,0,3,0,0,0,0,509402,0,0,0,0,0,2,1,0,0,0,"Oct 2019",31,3,17,0,3
"GEPPS CROSS",0,0,0,0,3,0,"5094",0,0,0,2670,0,0,0,2,4,0,509403,0,1,0,0,0,1,1,0,0,0,"Oct 2019",18,1,2,0,3
"MAWSON LAKES",0,3,0,0,15,1,"5095",0,2,1,2682,0,0,5,2,4,1,509503,0,2,0,0,6,3,4,0,0,0,"Oct 2019",97,3,31,0,14
"COLLINSWOOD",0,0,0,0,0,0,"5081",0,0,0,2695,0,0,1,0,1,0,508101,0,0,0,0,0,2,0,0,0,0,"Oct 2019",6,0,1,0,1
"HENDON",0,1,0,0,1,0,"5014",0,1,0,270,0,0,0,0,0,0,501404,0,0,0,0,0,1,1,0,0,0,"Oct 2019",8,0,3,0,0
"GILBERTON",0,0,0,0,2,0,"5081",0,0,0,2707,0,0,3,3,0,0,508102,0,2,0,0,0,0,2,0,0,0,"Oct 2019",19,0,1,0,6
"MEDINDIE",0,0,0,0,0,0,"5081",0,0,0,2719,0,0,1,0,0,0,508103,0,0,0,0,0,0,0,0,0,0,"Oct 2019",6,0,3,0,2
"MEDINDIE GARDENS",0,0,0,0,0,0,"5081",0,0,0,2729,0,0,0,0,0,0,508104,0,0,0,0,0,1,0,0,1,0,"Oct 2019",3,0,1,0,0
"NORTHFIELD",0,5,0,0,6,0,"5085",0,1,0,2738,0,0,5,1,0,0,508503,0,1,0,0,1,3,2,0,1,0,"Oct 2019",43,0,10,0,7
"NORTHGATE",0,0,0,0,5,0,"5085",0,0,0,2750,0,0,1,0,1,0,508504,0,0,0,0,0,0,1,0,0,0,"Oct 2019",12,0,1,0,3
"GILLES PLAINS",0,0,0,0,0,0,"5086",0,0,0,2759,0,1,0,0,0,0,508601,0,0,0,0,1,0,0,0,0,0,"Oct 2019",2,0,0,0,0
"GILLES PLAINS",0,0,0,0,3,0,"5086",0,0,1,2765,0,0,2,0,2,0,508601,0,0,0,1,0,0,0,0,0,0,"Oct 2019",20,0,5,0,6
"GREENACRES",0,2,0,0,7,0,"5086",0,1,0,2777,0,0,1,1,2,0,508602,0,2,0,0,1,0,0,0,0,0,"Oct 2019",29,0,7,0,5
"HAMPSTEAD GARDENS",0,0,0,0,0,0,"5086",0,0,0,2789,0,0,0,1,0,0,508603,0,0,0,0,0,1,1,0,0,0,"Oct 2019",5,0,1,0,1
"NORTH ADELAIDE",0,1,0,0,7,0,"5006",0,0,0,28,0,0,5,2,3,0,500601,0,2,0,0,1,0,2,0,0,0,"Oct 2019",56,2,20,0,11
"HILLCREST",0,0,0,0,3,0,"5086",0,0,0,2801,0,1,2,1,0,0,508604,0,0,0,0,0,0,0,0,0,0,"Oct 2019",13,0,3,0,3
"QUEENSTOWN",0,0,0,0,3,0,"5014",0,0,0,281,0,0,1,0,0,1,501405,0,3,0,0,0,1,2,0,0,0,"Oct 2019",19,0,1,0,7
"MANNINGHAM",0,0,0,0,0,1,"5086",0,0,0,2813,0,0,0,0,0,0,508605,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,0
"OAKDEN",0,0,0,0,4,0,"5086",0,0,1,2825,0,0,1,3,0,0,508606,0,1,0,0,1,1,0,0,0,0,"Oct 2019",20,1,5,0,2
"KLEMZIG",0,0,0,0,3,0,"5087",0,0,0,2837,0,0,2,0,3,0,508701,0,0,0,0,0,1,0,1,0,0,"Oct 2019",29,0,7,0,12
"SKYE",0,0,0,0,0,0,"5072",0,0,0,2849,0,0,0,0,0,0,507204,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,1,0,0
"WOODFORDE",0,0,0,0,1,0,"5072",0,0,0,2865,0,0,0,0,0,0,507206,0,0,0,0,0,0,0,0,0,0,"Oct 2019",7,2,3,0,1
"HECTORVILLE",0,0,0,0,1,0,"5073",0,0,0,2876,0,2,2,1,0,0,507301,0,0,0,1,0,1,1,0,0,0,"Oct 2019",17,0,6,0,2
"ROSTREVOR",0,0,0,0,3,0,"5073",0,0,1,2888,0,0,0,0,0,0,507302,0,0,0,0,0,1,0,0,0,0,"Oct 2019",9,0,2,0,2
"TRANMERE",0,0,0,0,4,1,"5073",0,0,0,2900,0,0,2,0,0,0,507303,0,0,0,0,0,0,0,0,0,0,"Oct 2019",17,1,8,0,1
"CAMPBELLTOWN",0,2,0,0,12,0,"5074",0,2,0,2912,0,0,5,0,1,1,507401,0,1,0,0,1,4,3,0,0,0,"Oct 2019",57,4,9,0,12
"NAILSWORTH",0,0,0,0,5,0,"5083",0,1,0,2924,0,0,1,1,4,0,508302,0,1,0,0,1,2,1,0,0,0,"Oct 2019",26,0,6,0,3
"ROYAL PARK",0,0,0,0,2,0,"5014",0,0,0,293,0,0,2,1,3,0,501406,0,3,0,0,1,2,1,0,0,0,"Oct 2019",23,0,2,0,6
"SEFTON PARK",0,0,0,0,1,0,"5083",0,0,0,2936,0,0,3,1,9,0,508303,0,0,0,0,1,0,0,0,0,0,"Oct 2019",21,2,3,0,1
"BLAIR ATHOL",0,1,3,1,7,1,"5084",0,1,0,2948,0,0,3,3,8,0,508401,0,5,0,0,0,3,0,0,0,0,"Oct 2019",71,1,22,0,12
"KILBURN",0,3,0,0,6,0,"5084",0,0,0,2960,0,0,10,1,16,0,508402,0,4,0,0,3,3,3,0,1,0,"Oct 2019",96,2,21,0,23
"KILBURN",0,0,0,0,0,0,"5084",0,0,0,2970,0,0,0,1,0,0,508402,0,0,0,0,0,0,0,0,0,0,"Oct 2019",3,0,1,0,1
"CLEARVIEW",0,1,0,0,5,0,"5085",0,1,0,2973,0,1,3,1,5,0,508501,0,1,0,0,0,2,0,0,0,0,"Oct 2019",37,1,5,0,11
"ENFIELD",0,1,0,0,6,0,"5085",0,0,0,2985,0,0,9,1,0,0,508502,0,4,0,0,3,0,0,0,0,0,"Oct 2019",40,0,11,0,5
"LIGHTSVIEW",0,0,0,0,2,0,"5085",0,1,0,2997,0,0,1,0,0,0,508505,0,0,0,0,0,1,0,0,0,0,"Oct 2019",15,2,5,0,3
"WELLAND",0,1,0,0,0,1,"5007",0,0,0,3,0,0,2,0,1,0,500704,0,0,0,0,0,0,1,0,0,0,"Oct 2019",11,0,3,0,2
"WINDSOR GARDENS",0,1,0,0,4,0,"5087",0,0,0,3009,0,0,4,0,2,0,508702,0,1,0,0,0,0,0,0,0,0,"Oct 2019",25,3,9,0,1
"HOLDEN HILL",0,0,0,0,3,0,"5088",0,0,0,3021,0,0,1,1,2,0,508801,0,1,0,0,2,2,0,0,0,0,"Oct 2019",25,0,6,0,7
"HIGHBURY",0,0,0,0,9,0,"5089",0,0,0,3033,0,0,0,1,2,0,508901,0,0,0,0,0,0,0,0,0,0,"Oct 2019",17,1,2,0,2
"HOPE VALLEY",0,0,0,0,9,0,"5090",0,0,0,3045,0,0,5,1,0,1,509001,0,1,0,0,1,0,1,0,0,0,"Oct 2019",37,0,12,0,6
"BIRKENHEAD",0,0,0,0,0,0,"5015",0,0,0,305,0,0,1,0,0,0,501501,0,1,0,0,0,0,1,0,0,0,"Oct 2019",9,0,1,0,5
"BANKSIA PARK",0,0,1,0,0,0,"5091",0,0,0,3057,0,2,0,0,0,0,509101,0,0,0,0,0,0,0,0,0,0,"Oct 2019",4,0,1,0,0
"TEA TREE GULLY",0,0,0,0,0,0,"5091",0,1,0,3069,0,0,0,0,0,0,509102,0,0,0,0,0,0,0,0,0,0,"Oct 2019",3,0,1,0,1
"MODBURY",0,0,0,2,15,0,"5092",0,0,0,3090,0,0,6,5,21,0,509201,0,5,0,0,3,0,1,0,0,0,"Oct 2019",86,2,16,0,10
"MODBURY HEIGHTS",0,0,0,0,1,0,"5092",0,0,0,3102,0,0,4,0,0,0,509202,0,2,0,0,0,1,0,0,0,0,"Oct 2019",9,0,1,0,0
"MODBURY NORTH",0,0,0,0,3,1,"5092",0,0,0,3114,0,0,3,1,0,0,509203,0,0,0,0,0,0,0,0,0,0,"Oct 2019",16,0,2,0,6
"SMITHFIELD",0,0,0,0,12,0,"5114",0,0,0,3128,0,0,3,2,18,0,511408,0,3,0,0,3,3,3,0,2,0,"Oct 2019",107,4,32,0,22
"SMITHFIELD PLAINS",0,2,0,0,1,1,"5114",0,2,0,3140,0,0,1,0,4,0,511409,0,1,0,1,1,3,1,1,0,0,"Oct 2019",38,1,12,0,6
"ULEYBURY",0,0,0,0,0,0,"5114",0,0,0,3151,0,0,0,0,0,0,511410,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,1,0,0
"KUDLA",0,0,0,0,0,1,"5115",0,0,0,3161,0,0,0,0,0,0,511501,0,0,0,0,0,0,2,0,0,0,"Oct 2019",4,0,0,0,1
"ETHELTON",0,0,0,0,0,0,"5015",0,0,0,317,0,1,0,0,0,2,501502,0,0,0,0,0,1,0,0,0,0,"Oct 2019",6,0,1,0,1
"MUNNO PARA",0,0,0,0,2,0,"5115",0,0,0,3171,0,2,4,6,12,0,511502,0,1,0,0,0,0,4,0,1,0,"Oct 2019",65,1,22,0,10
"MUNNO PARA DOWNS",0,1,0,0,0,0,"5115",0,0,0,3182,0,0,0,0,0,0,511503,0,0,0,0,0,0,0,0,0,0,"Oct 2019",2,0,0,0,1
"SALISBURY HEIGHTS",0,0,0,0,1,1,"5109",0,1,0,3193,0,0,5,1,0,0,510903,0,0,0,0,0,1,3,0,1,0,"Oct 2019",16,0,0,0,2
"SALISBURY PARK",0,0,0,0,1,0,"5109",0,0,0,3205,0,1,0,0,0,0,510904,0,1,0,0,0,1,1,0,0,0,"Oct 2019",8,0,3,0,0
"SALISBURY PLAIN",0,0,0,0,1,0,"5109",0,0,0,3217,0,0,0,0,5,0,510905,0,0,0,0,0,0,1,0,0,0,"Oct 2019",9,0,2,0,0
"BOLIVAR",0,0,0,0,2,0,"5110",0,0,0,3229,0,1,0,2,3,0,511001,0,0,0,0,1,0,3,0,0,0,"Oct 2019",32,1,19,0,0
"ELIZABETH VALE",0,3,0,4,4,1,"5112",0,2,0,3241,0,0,5,5,3,2,511205,0,5,0,0,2,0,3,0,1,0,"Oct 2019",67,1,10,0,16
"HILLBANK",0,0,0,0,2,0,"5112",0,0,0,3253,0,0,4,3,3,0,511206,0,0,0,0,0,2,1,0,0,0,"Oct 2019",42,1,22,0,4
"DAVOREN PARK",0,0,0,2,1,4,"5113",0,0,1,3265,0,1,10,5,16,2,511306,0,6,0,0,0,2,2,0,1,0,"Oct 2019",92,3,22,0,14
"EDINBURGH NORTH",0,0,0,0,1,0,"5113",0,0,0,3277,0,0,0,1,1,0,511305,0,0,0,0,1,2,0,0,0,0,"Oct 2019",11,2,2,0,1
"ELIZABETH DOWNS",0,2,0,0,2,6,"5113",0,1,2,3288,0,0,5,5,1,2,511301,0,2,0,0,0,4,3,1,0,0,"Oct 2019",63,3,10,0,14
"GLANVILLE",0,0,0,0,2,0,"5015",0,0,0,329,0,0,1,0,0,0,501503,0,0,0,0,0,0,0,0,0,0,"Oct 2019",8,0,0,0,5
"ELIZABETH NORTH",0,1,0,0,1,3,"5113",0,0,0,3300,0,1,11,2,1,0,511303,0,3,0,0,2,1,2,0,0,0,"Oct 2019",46,3,8,0,7
"ELIZABETH PARK",0,1,0,0,2,1,"5113",0,1,0,3312,0,0,14,0,2,0,511304,0,2,0,0,0,2,1,0,0,0,"Oct 2019",56,7,15,0,8
"BURTON",0,2,0,0,4,0,"5110",0,4,0,3324,0,0,1,1,3,1,511002,0,1,0,0,0,0,5,1,0,0,"Oct 2019",41,1,11,0,6
"DIREK",0,0,0,0,0,0,"5110",0,0,0,3336,0,0,0,0,1,0,511003,0,0,0,0,0,0,0,0,0,0,"Oct 2019",5,0,4,0,0
"GLOBE DERBY PARK",0,0,0,1,0,0,"5110",0,0,0,3347,0,0,0,0,0,0,511006,0,1,0,0,0,0,0,0,0,0,"Oct 2019",3,0,0,0,1
"ST KILDA",0,0,0,0,0,0,"5110",0,0,0,3357,0,0,0,1,0,0,511004,0,0,0,0,0,0,1,0,0,0,"Oct 2019",2,0,0,0,0
"WATERLOO CORNER",0,0,0,0,0,1,"5110",0,1,0,3365,0,0,1,0,0,0,511005,0,4,0,0,1,1,1,0,1,0,"Oct 2019",24,0,8,0,5
"EDINBURGH",0,0,0,0,0,0,"5111",0,0,0,3377,0,0,0,1,0,0,511101,0,2,0,0,0,0,0,0,0,0,"Oct 2019",5,0,0,0,2
"ELIZABETH",0,0,0,0,2,5,"5112",0,0,0,3388,0,4,1,7,48,0,511201,0,5,0,1,2,1,1,0,1,0,"Oct 2019",127,4,26,0,19
"ELIZABETH EAST",0,2,0,0,2,1,"5112",0,0,0,3400,0,0,4,1,0,2,511202,0,2,0,0,0,1,4,0,0,0,"Oct 2019",44,4,11,0,10
"ANGLE PARK",0,0,0,0,4,0,"5010",0,0,0,341,0,0,2,1,1,0,501001,0,2,0,0,0,0,1,0,0,0,"Oct 2019",27,0,15,0,1
"ELIZABETH GROVE",0,1,1,0,2,0,"5112",0,2,0,3412,0,0,2,1,1,0,511203,0,1,0,0,0,2,0,0,0,0,"Oct 2019",20,0,4,0,3
"ELIZABETH SOUTH",0,0,0,3,1,4,"5112",0,0,0,3424,0,0,3,5,6,0,511204,0,9,0,0,0,1,1,1,0,0,"Oct 2019",72,3,19,1,15
"POORAKA",0,2,0,0,9,0,"5095",0,0,0,3436,0,0,6,0,8,0,509501,0,1,0,0,2,1,3,0,0,0,"Oct 2019",68,2,25,0,9
"GULFVIEW HEIGHTS",0,0,0,0,2,0,"5096",0,0,0,3448,0,0,3,0,0,0,509603,0,0,0,0,0,0,0,0,0,0,"Oct 2019",5,0,0,0,0
"PARA HILLS",0,1,0,0,11,1,"5096",0,0,0,3460,0,0,6,1,3,0,509601,0,2,0,0,0,1,1,0,0,0,"Oct 2019",60,0,19,0,14
"PARA HILLS WEST",0,1,0,0,2,0,"5096",0,0,0,3472,0,0,1,3,2,0,509602,0,1,0,0,2,0,1,0,2,0,"Oct 2019",41,2,15,0,9
"REDWOOD PARK",0,0,0,0,4,0,"5097",0,0,0,3484,0,0,2,0,0,0,509701,0,0,0,0,0,0,1,0,0,0,"Oct 2019",12,0,0,0,5
"RIDGEHAVEN",0,0,0,1,4,0,"5097",0,0,0,3496,0,0,3,0,0,0,509702,0,1,0,1,0,0,0,0,0,0,"Oct 2019",17,0,1,0,6
"ST AGNES",0,2,0,0,14,0,"5097",0,0,0,3508,0,0,0,0,3,0,509703,0,1,0,0,1,1,2,0,0,0,"Oct 2019",41,0,7,0,10
"INGLE FARM",0,2,0,0,12,0,"5098",0,0,0,3520,0,1,3,0,23,0,509801,0,3,0,1,0,3,1,0,0,0,"Oct 2019",73,3,10,0,11
"FERRYDEN PARK",0,1,0,0,5,0,"5010",0,0,0,353,0,0,4,1,0,0,501002,0,0,0,0,0,1,1,1,0,0,"Oct 2019",21,2,3,0,2
"WALKLEY HEIGHTS",0,1,0,0,3,0,"5098",0,0,0,3532,0,0,3,1,0,0,509802,0,0,0,0,0,0,0,0,0,0,"Oct 2019",9,0,0,0,1
"PARAFIELD",0,0,0,0,4,0,"5106",0,0,0,3544,0,0,0,1,9,0,510601,0,1,0,0,0,0,2,0,1,0,"Oct 2019",28,0,8,0,2
"SALISBURY SOUTH",0,0,0,0,0,0,"5106",0,1,0,3556,0,0,0,0,0,0,510602,0,0,0,0,0,0,0,0,0,0,"Oct 2019",5,1,2,0,1
"GREEN FIELDS",0,0,0,0,0,0,"5107",0,0,0,3567,0,0,0,0,0,0,510701,0,0,0,0,0,0,1,0,0,0,"Oct 2019",3,0,2,0,0
"PARAFIELD GARDENS",0,3,0,0,6,1,"5107",0,0,0,3577,0,0,4,1,8,0,510702,0,7,0,0,1,3,4,0,3,0,"Oct 2019",62,3,10,0,8
"PARALOWIE",0,3,0,0,4,0,"5108",0,1,0,3589,0,0,6,1,15,0,510801,0,5,0,0,2,3,3,2,0,0,"Oct 2019",82,3,21,0,13
"SALISBURY",0,8,0,0,8,7,"5108",0,1,0,3602,0,2,8,6,31,2,510802,0,4,0,3,3,7,7,0,1,0,"Oct 2019",158,3,38,1,18
"SALISBURY DOWNS",0,5,0,0,1,0,"5108",0,1,0,3614,0,0,3,1,7,0,510803,0,6,0,0,3,1,1,0,1,0,"Oct 2019",75,3,34,0,8
"SALISBURY NORTH",0,1,2,0,5,3,"5108",0,1,1,3626,0,0,12,4,4,1,510804,0,6,0,1,0,1,4,1,1,0,"Oct 2019",71,2,8,0,13
"BRAHMA LODGE",0,1,0,0,1,0,"5109",0,0,0,3638,0,0,0,2,0,0,510901,0,1,0,0,1,0,1,0,0,0,"Oct 2019",12,1,3,0,1
"REGENCY PARK",0,0,0,0,0,0,"5010",0,0,0,365,0,0,0,1,0,0,501003,0,0,0,0,0,0,0,0,0,0,"Oct 2019",3,1,1,0,0
"SALISBURY EAST",0,0,0,0,4,0,"5109",0,1,0,3650,0,1,1,1,0,0,510902,0,4,0,0,3,1,1,1,0,0,"Oct 2019",34,0,11,0,5
"VALE PARK",0,0,0,0,2,0,"5081",0,0,0,3662,0,0,2,0,0,0,508105,0,0,0,0,0,0,0,0,0,0,"Oct 2019",7,0,2,0,1
"WALKERVILLE",0,0,0,0,1,0,"5081",0,0,0,3674,0,0,1,0,7,1,508106,0,0,0,0,1,1,0,0,0,0,"Oct 2019",25,0,11,0,2
"OVINGHAM",0,0,0,0,4,0,"5082",0,1,0,3695,0,0,2,0,0,0,508202,0,1,0,0,1,0,2,0,0,0,"Oct 2019",19,1,3,0,4
"PROSPECT",0,1,2,0,17,1,"5082",0,2,0,3708,0,3,22,2,15,0,508203,0,6,0,0,1,3,6,0,0,0,"Oct 2019",122,5,23,0,13
"THORNGATE",0,0,0,0,0,0,"5082",0,0,0,3720,0,0,2,0,3,0,508204,0,0,0,0,0,0,0,0,0,0,"Oct 2019",11,0,6,0,0
"BROADVIEW",0,0,0,0,5,0,"5083",0,0,0,3732,0,0,1,0,4,0,508301,0,1,0,0,0,0,1,0,1,0,"Oct 2019",29,0,15,0,1
"INGLEWOOD",0,0,0,0,0,0,"5133",0,0,0,3742,0,0,0,0,0,0,513301,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,1,0,0
"WILLASTON",0,1,0,0,0,0,"5118",0,0,0,3758,0,0,0,0,0,1,511813,0,0,0,1,2,0,0,0,0,0,"Oct 2019",14,2,4,0,3
"ST CLAIR",0,0,0,0,6,0,"5011",0,1,0,377,0,0,0,0,0,0,501105,0,0,0,0,0,0,0,0,0,0,"Oct 2019",12,0,1,0,4
"BUCKLAND PARK",0,0,0,0,0,0,"5120",0,0,0,3770,0,0,0,0,0,0,512002,0,0,0,0,0,0,0,0,0,0,"Oct 2019",3,0,1,0,2
"VIRGINIA",0,1,0,0,0,0,"5120",0,0,0,3778,0,0,2,2,0,0,512001,0,5,0,0,0,0,0,0,0,0,"Oct 2019",18,1,7,0,0
"GAWLER EAST",0,0,0,0,1,0,"5118",0,0,0,3791,0,0,1,0,0,0,511805,0,0,0,0,0,0,0,0,0,0,"Oct 2019",6,0,1,0,3
"GAWLER RIVER",0,0,0,0,0,1,"5118",0,0,0,3802,0,0,0,0,0,0,511806,0,0,0,0,0,0,1,0,0,0,"Oct 2019",2,0,0,0,0
"GAWLER SOUTH",0,1,0,0,1,0,"5118",0,0,0,3807,0,0,0,1,0,0,511807,0,1,0,0,1,0,0,0,1,0,"Oct 2019",14,0,1,0,7
"GAWLER WEST",0,0,0,0,0,2,"5118",0,0,0,3819,0,0,1,0,0,0,511808,0,0,0,0,0,0,1,0,0,0,"Oct 2019",5,0,1,0,0
"EYRE",0,0,0,0,0,0,"5121",0,0,0,3830,0,0,0,0,0,0,512104,0,1,0,0,0,1,0,0,0,0,"Oct 2019",2,0,0,0,0
"MACDONALD PARK",0,0,0,0,0,0,"5121",0,0,0,3842,0,0,1,0,0,0,512101,0,0,0,0,0,0,0,0,0,0,"Oct 2019",2,0,0,0,1
"MUNNO PARA WEST",0,1,0,0,1,0,"5115",0,2,0,3862,0,0,1,1,0,0,511504,0,2,0,1,1,1,1,0,0,0,"Oct 2019",24,0,5,0,7
"EVANSTON",0,0,0,1,3,1,"5116",0,0,0,3874,0,1,2,4,3,0,511601,0,1,0,0,0,0,0,0,0,0,"Oct 2019",23,1,4,0,2
"EVANSTON GARDENS",0,1,0,0,0,0,"5116",1,0,0,3886,0,0,2,0,0,0,511602,0,0,0,0,0,0,0,0,0,0,"Oct 2019",9,0,1,0,4
"WOODVILLE",0,0,0,0,4,0,"5011",0,0,0,389,0,0,0,0,4,0,501101,0,1,0,1,2,0,1,0,1,0,"Oct 2019",27,1,10,0,2
"EVANSTON PARK",0,1,0,0,2,0,"5116",0,0,0,3898,0,0,2,0,1,0,511603,0,0,0,0,1,0,0,0,0,0,"Oct 2019",16,0,4,0,5
"EVANSTON SOUTH",0,0,0,0,1,0,"5116",0,0,0,3910,0,0,0,0,0,0,511604,0,0,0,0,0,0,0,0,0,0,"Oct 2019",2,1,0,0,0
"ANGLE VALE",0,0,0,0,0,0,"5117",0,0,0,3925,0,0,2,1,7,0,511701,0,0,0,0,0,2,0,0,0,0,"Oct 2019",31,0,14,0,5
"BUCHFELDE",0,0,0,0,0,0,"5118",0,0,0,3935,0,0,0,0,0,0,511802,0,0,0,0,0,0,1,0,0,0,"Oct 2019",2,0,0,0,1
"GAWLER",0,0,0,0,1,0,"5118",0,0,0,3943,0,4,0,7,7,1,511803,0,1,0,0,1,0,0,0,1,0,"Oct 2019",35,0,9,0,3
"GAWLER BELT",0,0,0,0,0,0,"5118",0,0,0,3955,0,0,0,0,0,0,511804,0,0,0,0,2,0,0,0,0,0,"Oct 2019",2,0,0,0,0
"ANDREWS FARM",0,2,0,0,4,1,"5114",0,0,0,3967,0,1,13,3,0,0,511401,0,6,0,0,2,0,4,0,0,0,"Oct 2019",66,6,14,0,10
"BLAKEVIEW",0,0,1,0,2,0,"5114",0,2,0,3979,0,0,3,1,2,0,511402,0,0,0,0,0,0,2,1,0,0,"Oct 2019",33,0,16,0,3
"CRAIGMORE",0,1,0,0,4,1,"5114",0,0,2,3991,0,0,5,2,1,0,511403,0,3,0,0,0,1,4,0,1,0,"Oct 2019",41,4,6,0,6
"GOULD CREEK",0,0,0,0,0,0,"5114",0,0,0,4002,0,0,0,0,0,0,511404,0,0,0,0,0,2,1,0,0,0,"Oct 2019",6,1,0,0,2
"WOODVILLE PARK",0,0,0,0,7,0,"5011",0,0,0,401,0,0,1,1,2,0,501102,0,1,0,0,0,0,0,0,0,0,"Oct 2019",24,0,11,0,1
"HUMBUG SCRUB",0,0,0,0,0,0,"5114",0,0,0,4010,0,0,1,0,0,0,511405,0,0,0,0,0,0,1,0,0,0,"Oct 2019",3,0,1,0,0
"ONE TREE HILL",0,0,0,0,0,0,"5114",0,0,0,4017,0,0,0,0,0,0,511406,0,0,0,0,0,0,0,0,0,0,"Oct 2019",2,0,1,0,1
"WARD BELT",0,0,0,0,0,0,"5118",0,0,0,4033,0,0,0,0,0,0,511812,0,0,0,0,0,0,0,0,0,0,"Oct 2019",3,0,3,0,0
"PENFIELD GARDENS",0,0,0,0,0,1,"5121",0,0,0,4043,0,0,0,0,0,0,512103,0,0,0,0,0,0,1,0,0,0,"Oct 2019",2,0,0,0,0
"GOLDEN GROVE",0,1,0,1,4,0,"5125",0,0,0,4054,0,0,2,2,3,0,512501,0,0,0,0,2,1,2,0,1,0,"Oct 2019",35,3,8,0,5
"GREENWITH",0,1,0,0,5,1,"5125",0,1,0,4066,0,0,6,2,0,0,512502,0,0,0,0,0,1,3,0,1,0,"Oct 2019",32,2,4,0,5
"GREENWITH",0,0,0,0,0,0,"5125",0,0,0,4077,0,0,1,0,0,0,512502,0,0,0,0,0,0,0,0,0,0,"Oct 2019",4,0,2,0,1
"FAIRVIEW PARK",0,0,0,0,0,0,"5126",0,0,0,4082,0,0,0,0,0,0,512601,0,0,0,0,0,0,1,0,0,0,"Oct 2019",6,0,4,0,1
